Product,Image,Brand,Processor,RAM,Hard disk,SSD,Graphic card,Operating system,Resolution,Dimensions(mm),Weight(kg),Battery life,Price
"Acer Aspire E ES1-523-20VB Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455538_635_acer_aspire-e-es1-523-20vb.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,AMD Core i3 6th Gen 6006U,4GB,500GB,No,Intel Integrated HD Graphics 520,Windows 10,1366x768 pixels,381.60 x 259.00 x 23.90,2.23,10.0,"₹ 25,500"
"Acer Aspire R 11 R3 131T-P9J9 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455407_635_acer_aspire-r-11-r3-131t-p9j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Pentium Dual Core N3710,4GB,500GB,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,298.00 x 211.00 x 20.90,1.58,8.0,"₹ 24,990"
"HP Pavilion 15-BA042AU Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525207715_635_pavilion-15-ba042au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,AMD APU Quad Core E2 7th Gen 7110,4GB,1TB,No,AMD Radeon R2,DOS,1366x768 pixels,384.30 x 254.60 x 24.30,2.19,4.0,"₹ 21,990"
"Dell Inspiron 3000 3542 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525202045_635_inspiron-3000-3542.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,Intel Core i5 4th Gen 4210U,4GB,1TB,No,Intel Integrated HD Graphics,Ubuntu,1366x768 pixels,381.00 x 267.00 x 25.60,2.4,4.0,"₹ 21,190"
"Acer Aspire R 11 R3 131T-P9J9 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455407_635_acer_aspire-r-11-r3-131t-p9j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Pentium Dual Core N3710,4GB,500GB,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,298.00 x 211.00 x 20.90,1.58,8.0,"₹ 24,990"
"Lenovo Ideapad 510S Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 14 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525207877_635_ideapad-510s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,Intel Core i5 7th Gen 7200U,4GB,1TB,No,Intel Integrated HD Graphics,Windows 10 Home,1920x1080 pixels,320.00 x 225.00 x 18.70,1.5,4.0,"₹ 54,500"
"HP 15-AY514TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206237_635_15-ay514tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 6th Gen 6006U,4GB,1TB,No,AMD Radeon R5 M430,DOS,1366x768 pixels,384.30 x 254.60 x 24.30,2.19,4.5,"₹ 32,990"
"Acer Aspire E E1-572-6870 Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455033_635_acer_aspire-e-e1-572-6870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 3217U,4GB,500GB,No,Nvidia GeForce 740M,Windows 8,1366x768 pixels,381.60 x 256.00 x 25.30,2.35,4.0,"₹ 48,059"
"Acer Aspire E E1-ES1 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455388_635_acer_aspire-e-e1-es1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,AMD APU Dual Core E1 7th Gen 7010,4GB,500GB,No,AMD Radeon R2,Windows 10 Home,1366x768 pixels,381.80 x 258.00 x 24.60,2.4,4.5,"₹ 18,990"
"Lenovo Yoga 720 Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Silver, 13.3 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525207903_635_yoga-720.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,Intel Core i5 7th Gen 7200U,8GB,No,512GB,Intel HD Graphics 520,Windows 10 Home,3840x2160 pixels,310.00 x 213.00 x 14.30,1.3,10.5,"₹ 90,594"
"Asus A555LA-XX1756T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525201931_635_a555la-xx1756t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i3 4th Gen 4005U,4GB,1TB,No,Intel Integrated HD Graphics 4400,Windows 10 Home,1366x768 pixels,382.00 x 256.00 x 25.80,2.3,4.5,"₹ 29,500"
"Acer Aspire VX-15 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453892_635_acer_aspire-vx-15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i7 7th Gen 7700HQ,8GB,No,128GB,Nvidia GeForce GTX 1050,Windows 10 Home,1920x1080 pixels,389.00 x 265.50 x 28.90,2.5,6.0,"₹ 87,999"
"Acer Aspire F F15-F5-573 Laptop (Windows 10, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453562_635_acer_aspire-f-f15-f5-573.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 7th Gen 7200U,8GB,No,No,Nvidia GeForce 940MX,Windows 10 Home,1920x1080 pixels,381.60 x 259.00 x 28.45,2.3,6.5,"₹ 63,999"
"Asus X R558UF-DM176D Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455361_635_asus_x-r558uf-dm176d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i5 6th Gen 6200U,4GB,No,No,Nvidia GeForce 930M,Windows 10 Home,1920x1080 pixels,382.00 x 258.00 x 25.50,2.3,6.0,"₹ 40,990"
"Acer Nitro Spin NP515-51 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453535_635_acer_nitro-spin-np515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 8550U,8GB,1TB,No,Nvidia GeForce MX150,Windows 10,1920x1080 pixels,390.00 x 266.00 x 26.75,2.7,6.0,"₹ 98,990"
"Acer Aspire E E5-432-P7H7 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Pentium, Sky Blue, 14 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525201898_635_aspire-e-14-e5-432-nx-mzlsi-001.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Pentium Quad Core 4th Gen N3700U,4GB,500GB,No,Intel Integrated HD Graphics 4400,Linux,1366x768 pixels,381.60 x 24.90 x 256.00,2.4,5.0,"₹ 24,399"
"Asus R558UQ-DM983D Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Dark Blue, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454288_635_asus_r558uq-dm983d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i5 7th Gen 7200U,8GB,No,No,Nvidia,DOS,1920x1080 pixels,382.00 x 256.00 x 25.50,2.2,5.0,"₹ 48,990"
"Lenovo G50 70 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525202367_635_g50-70.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,Intel Core i3 4th Gen 4258U,4GB,1TB,No,AMD Radeon Jet Le R5 M230,DOS,1366x768 pixels,384.00 x 265.00 x 25.00,2.5,5.0,"₹ 27,779"
"Toshiba Satellite C50A-I001C Laptop (DOS, 2GB RAM, 500GB HDD, Intel Core i3, White)",https://i.gadgets360cdn.com/products/laptops/large/1525200143_635_satellite-c50-a-i001c.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Toshiba,Intel Core i3 3rd Gen 3110M,2GB,500GB,No,Intel Integrated HD Graphics,DOS,1366x768 pixels,379.00 x 242.00 x 33.40,2.3,3.0,"₹ 27,990"
"HP 15-R201TX Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Black)",https://i.gadgets360cdn.com/products/laptops/large/1525202307_635_15-r201tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 4th Gen 4005U,4GB,500GB,No,Nvidia GeForce 820M,DOS,1366x768 pixels,378.00 x 259.00 x 25.30,2.23,4.5,"₹ 34,040"
"Asus A555LA-XX1909D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver & Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525201934_635_a555la-xx1909d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i3 4th Gen 4005U,4GB,1TB,No,Intel Integrated HD Graphics,DOS,1366x768 pixels,382.00 x 256.00 x 26.00,2.3,3.5,"₹ 28,990"
"Asus TP301UJ-C4014T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 13 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525205940_635_vivobook-flip-tp301uj-c4014t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i5 6th Gen 6200U,8GB,1TB,No,Nvidia GeForce 920M,Windows 10 Home,1920x1080 pixels,322.00 x 227.00 x 19.90,1.5,11.0,"₹ 63,900"
"HP Pavilion 15-R060TU Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525202305_635_15-r060tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 4th Gen 4010U,4GB,500GB,No,Intel HD Graphics 4400,Ubuntu,1366x768 pixels,378.00 x 259.00 x 25.30,2.23,4.0,"₹ 27,420"
"HP 15-BA017AX Laptop (DOS, 2GB RAM, 1000GB HDD, AMD Silver)",https://i.gadgets360cdn.com/products/laptops/large/1525200134_635_15-ba017ax.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,AMD APU Quad Core A8 3rd Gen 7410,2GB,1TB,No,AMD Radeon R5 M430,DOS,1366x768 pixels,384.30 x 254.60 x 24.30,2.19,4.0,"₹ 29,999"
"Lenovo Yoga 900 Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Orange, 13.3 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206421_635_yoga-900.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Lenovo,Intel Core i7 6th Gen 6560U,8GB,No,512GB,Intel HD Graphics 520,Windows 10 Home,3200x1800 pixels,324.00 x 225.00 x 14.90,1.3,9.0,"₹ 103,990"
"HP 15-AY545TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206322_635_15-ay545tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 6th Gen 6006U,4GB,1TB,No,Intel Integrated HD Graphics 520,Windows 10 Home,1366x768 pixels,384.30 x 254.60 x 24.30,2.19,5.0,"₹ 37,000"
"Apple Macbook Pro MF840HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525203913_635_macbook-pro-mf840hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,Intel Core i5 5th Gen 3330S,8GB,No,256GB,Intel HD Graphics,macOS,2560x1600 pixels,219.00 x 314.00 x 18.00,1.6,7.5,"₹ 103,600"
"Acer Aspire E E5-575-37KV Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455358_635_acer_aspire-e-e5-575-37kv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i3 6006U,4GB,1TB,No,Intel Integrated HD Graphics,Windows 10,1366x768 pixels,381.60 x 259.00 x 30.20,2.23,5.0,"₹ 27,415"
"Acer Spin 3 SP315-51 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525205907_635_spin-3-sp315-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i3 6th Gen 6006U,8GB,1TB,No,Intel HD Graphics 520,Windows 10 Home,1366x768 pixels,381.50 x 250.90 x 22.50,2.3,9.0,"₹ 34,990"
"Asus A555LF-XX406D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Dark Brown, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525203937_635_a555lf-xx406d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i3 5th Gen 5005U,4GB,1TB,No,Nvidia GeForce 930M,DOS,1366x768 pixels,382.00 x 256.00 x 25.80,2.3,4.5,"₹ 30,680"
"HP Pavilion 15-AB521TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206183_635_15-ab521tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i5 6th Gen 6200U,8GB,1TB,No,Nvidia GeForce 940M,Windows 10,1920x1080 pixels,384.30 x 254.60 x 24.30,2.09,4.0,"₹ 56,990"
"Acer Aspire E ES1-571-P4ZR Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455293_635_acer_aspire-e-es1-571-p4zr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Pentium Dual Core 3556U,4GB,No,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,381.80 x 258.00 x 27.20,2.4,5.0,"₹ 23,990"
"HP 15-P242TU Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core i3, Silver)",https://i.gadgets360cdn.com/products/laptops/large/1525204283_635_pavilion-15-p242tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 5th Gen 5010U,4GB,500GB,No,Intel HD Graphics 5500,Windows 8.1,1366x768 pixels,384.50 x 260.20 x 23.90,2.27,2.0,"₹ 34,500"
"Dell Inspiron 5455 Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, AMD Black, 14 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206051_635_inspiron-14-5455.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,AMD APU Quad Core A8 6th Gen A8 7410,4GB,1TB,No,AMD Radeon R5 M335,Windows 8.1,1366x768 pixels,345.00 x 243.00 x 23.40,2.4,8.0,"₹ 32,000"
"Acer Aspire E5 Laptop (Windows 10, 2GB RAM, 256GB HDD, Intel Core i5, Black, 17.3 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546456353_635_acer_aspire-e-e5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 7th Gen 7200U,2GB,256GB,No,Nvidia GeForce GTX 940MX,Windows 10,1920x1080 pixels,71.12 x 282.00 x 42.30,2.2,5.0,"₹ 101,474"
"Asus E402MA-BING-WX0017B Laptop (Windows 8, 2GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454692_635_asus_eeebook-e402ma-bing-wx0017b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Pentium Dual Core 4th Gen N3540,2GB,500GB,No,Intel Integrated HD Graphics 4000,Windows 8 Professional,1366x768 pixels,339.00 x 235.00 x 21.90,1.65,6.0,"₹ 22,500"
"Asus X R558UF-DM176D Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455361_635_asus_x-r558uf-dm176d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i5 6th Gen 6200U,4GB,No,No,Nvidia GeForce 930M,Windows 10 Home,1920x1080 pixels,382.00 x 258.00 x 25.50,2.3,6.0,"₹ 40,990"
"HP 15-AC120TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Turbo Silver, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525204306_635_15-120tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 5th Gen 5005U,4GB,1TB,No,AMD Radeon R5 M330,DOS,1366x768 pixels,384.50 x 254.50 x 24.10,2.19,4.5,"₹ 34,949"
"Asus A555LA-XX1560T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black & Gold, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525201894_635_a555la-xx1560t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Core i3 4th Gen 4005U,4GB,1TB,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,382.00 x 256.00 x 26.00,2.3,3.5,"₹ 29,999"
"Dell Vostro 3449 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i5, Grey, 14 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454173_635_dell_vostro-3449.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Dell,Intel Core i5 5th Gen 5200U,4GB,500GB,No,Nvidia GeForce 820M,Linux,1366x768 pixels,340.00 x 240.00 x 25.00,2.0,5.0,"₹ 39,990"
"HP 15-AY079TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525204269_635_15-ay079tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i3 5th Gen 5005U,8GB,1TB,No,AMD Radeon R5 M430,Windows 10 Home,1366x768 pixels,384.30 x 254.60 x 24.30,2.19,3.5,"₹ 41,399"
"Asus E402MA-BING-WX0017B Laptop (Windows 8, 2GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454692_635_asus_eeebook-e402ma-bing-wx0017b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Asus,Intel Pentium Dual Core 4th Gen N3540,2GB,500GB,No,Intel Integrated HD Graphics 4000,Windows 8 Professional,1366x768 pixels,339.00 x 235.00 x 21.90,1.65,6.0,"₹ 22,500"
"HP 15-AY503TX Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525206187_635_15-ay503tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i5 6th Gen 6200U,8GB,1TB,No,AMD Radeon R5 M430,DOS,1920x1080 pixels,384.30 x 254.60 x 24.30,2.19,3.5,"₹ 44,307"
"Acer Aspire E ES-11-ES1-132 Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454488_635_acer_aspire-e-es-11-es1-132.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Celeron Dual Core 4th Gen N3060,2GB,500GB,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,291.00 x 211.00 x 21.20,1.25,5.5,"₹ 18,799"
"HP Spectre 13-V123TU Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Dark Brown, 13.3 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525207856_635_spectre-13-v123tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,HP,Intel Core i5 7th Gen 7200U,8GB,No,256GB,Intel Integrated HD Graphics 620,Windows 10 Home,1920x1080 pixels,325.00 x 229.00 x 10.40,1.11,9.0,"₹ 75,000"
"Acer Aspire E ES1-571-33VV Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525203884_635_aspire-es1-571-33vv.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i3 5th Gen 5005U,4GB,1TB,No,Intel HD Graphics 5500,Linux,1366x768 pixels,381.60 x 258.00 x 27.20,2.4,4.0,"₹ 25,655"
"Acer Aspire E ESI-131-C8JS Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453477_635_acer_aspire-e-esi-131-c8js.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Celeron Dual Core 4th Gen N3060,2GB,500GB,No,Intel Integrated HD Graphics,Windows 10,1366x768 pixels,291.00 x 211.00 x 21.20,1.25,5.5,"₹ 18,990"
"Acer Nitro AN515-31 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455980_635_acer_nitro-an515-31.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 8550U,8GB,1TB,No,Nvidia GeForce MX150,Windows 10,1920x1080 pixels,390.00 x 266.00 x 26.75,2.7,6.0,"₹ 62,990"
"Acer Nitro AN515-52 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455977_635_acer_nitro-an515-52.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 8550U,8GB,1TB,No,Nvidia GeForce MX150,Windows 10,1920x1080 pixels,390.00 x 266.00 x 26.75,2.7,6.0,"₹ 69,999"
"Acer Nitro AN515-52 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455977_635_acer_nitro-an515-52.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 8550U,8GB,1TB,No,Nvidia GeForce MX150,Windows 10,1920x1080 pixels,390.00 x 266.00 x 26.75,2.7,6.0,"₹ 69,999"
"Acer Nitro Spin NP515-51 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453535_635_acer_nitro-spin-np515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 8550U,8GB,1TB,No,Nvidia GeForce MX150,Windows 10,1920x1080 pixels,390.00 x 266.00 x 26.75,2.7,6.0,"₹ 98,990"
"Acer Aspire E ES-11-ES1-132 Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Black, 11.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546454488_635_acer_aspire-e-es-11-es1-132.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Celeron Dual Core 4th Gen N3060,2GB,500GB,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,291.00 x 211.00 x 21.20,1.25,5.5,"₹ 18,799"
"Acer Aspire E ES1-571-P4ZR Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455293_635_acer_aspire-e-es1-571-p4zr.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Pentium Dual Core 3556U,4GB,No,No,Intel Integrated HD Graphics,Windows 10 Home,1366x768 pixels,381.80 x 258.00 x 27.20,2.4,5.0,"₹ 23,990"
"Acer Aspire E ES-ES1-571-558Z Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455328_635_acer_aspire-e-es-es1-571-558z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 4th Gen 4210Y,4GB,No,No,Intel Integrated HD Graphics 4400,Linux,1366x768 pixels,384.00 x 265.00 x 25.00,2.5,5.0,"₹ 29,200"
"Fujitsu Lifebook A555 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1525204209_635_lifebook-a555.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Fujitsu,Intel Core i3 5th Gen 5005U,16GB,1TB,No,Intel HD Graphics 5500,Windows 10 Home,1366x768 pixels,378.00 x 256.00 x 30.90,2.2,11.0,"₹ 22,799"
"Acer Aspire E E-15-E5-575G Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546455327_635_acer_aspire-e-e-15-e5-575g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 7th Gen 7200U,8GB,No,No,Nvidia,Windows 10 Home,1366x768 pixels,381.60 x 259.00 x 30.20,2.23,8.0,"₹ 44,555"
"Acer Aspire F F15-F5-573 Laptop (Windows 10, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",https://i.gadgets360cdn.com/products/laptops/large/1546453562_635_acer_aspire-f-f15-f5-573.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,Intel Core i5 7th Gen 7200U,8GB,No,No,Nvidia GeForce 940MX,Windows 10 Home,1920x1080 pixels,381.60 x 259.00 x 28.45,2.3,6.5,"₹ 63,999"
